date,stock_id,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,trust_buy,trust_sell,trust_net,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net
2026-01-26,08139U,欣興凱基57售07,0,0,0,0,0,0,0,0,0,-4000,0,0,0,28000,32000,-4000,-4000
2026-01-26,082852,神達元大56購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,082533,精成科永豐53購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,042173,寶成凱基54購03,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,082394,亞力元富56購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,14000,18000,-4000,-4000
2026-01-26,050140,T50正2元大56購09,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,050105,臺股指中信5B購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,1000,5000,-4000,-4000
2026-01-26,042483,T50正2凱基56購03,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,042486,金寶凱基54購06,0,0,0,0,0,0,0,0,0,-4000,0,0,0,26000,30000,-4000,-4000
2026-01-26,042488,國巨凱基54購10,0,0,0,0,0,0,0,0,0,-4000,0,0,0,7000,11000,-4000,-4000
2026-01-26,042506,康舒凱基54購10,0,0,0,0,0,0,0,0,0,-4000,0,0,0,7000,11000,-4000,-4000
2026-01-26,042416,飛宏群益56購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,30000,34000,-4000,-4000
2026-01-26,049633,T50正2永豐57購02,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,049994,國泰金群益57購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,58000,62000,-4000,-4000
2026-01-26,049900,川湖凱基5B購03,0,0,0,0,0,0,0,0,0,-4000,0,0,0,6000,10000,-4000,-4000
2026-01-26,049888,采鈺永豐58購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,049883,緯穎永豐57購03,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,049853,上銀永豐58購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,9000,13000,-4000,-4000
2026-01-26,050260,華新永豐58購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,050639,創意元大56購08,0,0,0,0,0,0,0,0,0,-4000,0,0,0,103000,107000,-4000,-4000
2026-01-26,050467,強茂國票56購03,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,050533,至上永豐58購03,0,0,0,0,0,0,0,0,0,-4000,0,0,0,1000,5000,-4000,-4000
2026-01-26,050518,昇貿永豐58購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,40000,44000,-4000,-4000
2026-01-26,042666,國巨國票57購01,0,0,0,0,0,0,0,0,0,-4000,0,0,0,56000,60000,-4000,-4000
2026-01-26,042941,台積電元大55購07,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,4000,-4000,-4000
2026-01-26,8487,愛爾達-創,0,4000,-4000,0,0,0,0,0,0,-105,0,105,-105,0,0,0,-4105
2026-01-26,3266,昇陽,7000,11000,-4000,0,0,0,0,0,0,-625,0,625,-625,0,0,0,-4625
2026-01-26,045191,滬深2X凱基61購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,045227,保瑞兆豐55購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,1000,6000,-5000,-5000
2026-01-26,2904,匯僑,0,5000,-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,-5000
2026-01-26,045149,台積電群益55購16,0,0,0,0,0,0,0,0,0,-5000,0,0,0,1000,6000,-5000,-5000
2026-01-26,045680,T50正2國泰56購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,045463,至上元大59購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,045498,華新科國票56購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,5215,科嘉-KY,3000,8000,-5000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,-5000
2026-01-26,033028,昇貿元大54購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,5000,10000,-5000,-5000
2026-01-26,033031,臻鼎元大54購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,036592,鴻海元富53購08,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,052564,臺股指元大5B購09,0,0,0,0,0,0,0,0,0,-5000,0,0,0,7000,12000,-5000,-5000
2026-01-26,045816,晟銘電群益57購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,045817,奇鋐群益55購05,0,0,0,0,0,0,0,0,0,-5000,0,0,0,7000,12000,-5000,-5000
2026-01-26,038810,第一銅統一5A購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,2000,7000,-5000,-5000
2026-01-26,045942,萬海元大57購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,036825,智邦凱基54購04,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,039090,意騰永豐57購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,039087,晶碩永豐55購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,039117,惠特元富54購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,039136,宏致國泰55購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,5000,10000,-5000,-5000
2026-01-26,046335,漢翔凱基55購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,32000,37000,-5000,-5000
2026-01-26,046375,聯發科中信5B購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,40000,45000,-5000,-5000
2026-01-26,046226,國泰金國票56購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,4000,9000,-5000,-5000
2026-01-26,046188,緯穎永豐58購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,038934,國產凱基55購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,5000,10000,-5000,-5000
2026-01-26,05281U,臻鼎群益56售01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,052783,台積電統一61購04,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,9942,茂順,5000,10000,-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,-5000
2026-01-26,030783,愛普永豐54購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,7740,熙特爾-創,14000,19000,-5000,0,0,0,0,0,0,0,0,0,0,2000,2000,0,-5000
2026-01-26,052956,金寶統一64購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,05301U,漢唐凱基54售05,0,0,0,0,0,0,0,0,0,-5000,0,0,0,1000,6000,-5000,-5000
2026-01-26,053069,T50反1元大58購04,0,0,0,0,0,0,0,0,0,-5000,0,0,0,5000,10000,-5000,-5000
2026-01-26,039474,全訊統一6A購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,053137,仲琦群益57購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,053173,可寧衛國票58購04,0,0,0,0,0,0,0,0,0,-5000,0,0,0,5000,10000,-5000,-5000
2026-01-26,053192,電子類國票58購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,039791,汎銓國票54購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,15000,20000,-5000,-5000
2026-01-26,053291,中興電凱基57購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,5000,10000,-5000,-5000
2026-01-26,053388,矽格元大5A購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,9000,14000,-5000,-5000
2026-01-26,053354,鴻海元大5C購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,039849,愛普元富54購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,046516,台積電元大56購04,0,0,0,0,0,0,0,0,0,-5000,0,0,0,15000,20000,-5000,-5000
2026-01-26,046505,力積電群益56購08,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,046571,世芯永豐59購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,046546,迅得元大56購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,046704,T50反1國票56購04,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,030964,台塑凱基54購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,7000,12000,-5000,-5000
2026-01-26,040138,華新凱基57購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,032549,昇陽半富邦53購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,032566,智邦國票5A購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,030668,廣宇群益53購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,053466,世芯國泰58購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,033181,jpp元大54購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,041464,鴻海元富54購05,0,0,0,0,0,0,0,0,0,-5000,0,0,0,4000,9000,-5000,-5000
2026-01-26,041251,聯發科群益54購11,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,041225,光寶科永豐57購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,041152,川湖群益54購10,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,046880,聯發科群益57購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,046941,大聯大元大56購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,046943,瀚宇博元大58購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,3000,8000,-5000,-5000
2026-01-26,041006,華新凱基55購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,4000,9000,-5000,-5000
2026-01-26,040996,景碩永豐55購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,20000,25000,-5000,-5000
2026-01-26,040985,T50反1中信64購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,5000,10000,-5000,-5000
2026-01-26,040953,緯創群益54購09,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,052165,矽力凱基57購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,2000,7000,-5000,-5000
2026-01-26,052148,華通凱基57購09,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,035981,緯穎國票54購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,6000,11000,-5000,-5000
2026-01-26,036139,緯穎中信59購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,1000,6000,-5000,-5000
2026-01-26,036243,采鈺群益55購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,052392,大立光元大61購13,0,0,0,0,0,0,0,0,0,-5000,0,0,0,490000,495000,-5000,-5000
2026-01-26,044946,智原元大55購05,0,0,0,0,0,0,0,0,0,-5000,0,0,0,10000,15000,-5000,-5000
2026-01-26,052046,力成元大57購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,10000,15000,-5000,-5000
2026-01-26,032681,毅嘉國泰53購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,034351,佳能國票53購03,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,034353,志聖國票53購02,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,032380,南亞凱基54購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,051953,燿華永豐59購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
2026-01-26,051971,普安永豐58購01,0,0,0,0,0,0,0,0,0,-5000,0,0,0,0,5000,-5000,-5000
